"","05J_C10_A10","05J_C10_A11","05J_C10_A2","05J_C10_A4","05J_C10_A5","05J_C10_A6","05J_C10_A7","05J_C10_A9","05J_C10_B1","05J_C10_B10","05J_C10_B11","05J_C10_B2","05J_C10_B3","05J_C10_B4","05J_C10_B5","05J_C10_B6","05J_C10_B9","05J_C10_C1","05J_C10_C11","05J_C10_C2","05J_C10_C8","05J_C10_D1","05J_C10_D11","05J_C10_D2","05J_C10_D3","05J_C10_D7","05J_C10_D8","07J_SVEC_A1","07J_SVEC_A10","07J_SVEC_A2","07J_SVEC_A3","07J_SVEC_A4","07J_SVEC_A7","07J_SVEC_A9","07J_SVEC_B1","07J_SVEC_B10","07J_SVEC_B11","07J_SVEC_B2","07J_SVEC_B3","07J_SVEC_B4","07J_SVEC_B5","07J_SVEC_B6","07J_SVEC_B7","07J_SVEC_B9","07J_SVEC_C10","07J_SVEC_C11","07J_SVEC_C3","07J_SVEC_C4","07J_SVEC_C5","07J_SVEC_C6","07J_SVEC_C8","07J_SVEC_C9","07J_SVEC_D2","07J_SVEC_D3","07J_SVEC_D6","07J_SVEC_D8"
"Hpcal1",18.1758180988795,17.568623429955,17.6336977264673,17.2051538773558,16.5388977604942,17.3757052050977,15.9599284051289,17.0849822157597,17.6676775740692,17.3787385530852,17.6175048257428,16.929648958081,17.2033508598811,18.4777397290897,17.2763755744382,17.5725565899696,17.3026118341945,16.7608784448242,17.7858565017864,17.0799108703847,17.7942372117274,17.6215910430863,17.5258821817492,17.5855164271128,17.1495514394843,17.7132851937352,16.682418273847,14.8217511879013,15.1519614193183,16.0458316290555,15.9969767103756,15.4811546395492,16.2832765203889,17.7711346768187,14.8558605465218,16.2288149797482,16.3879235190057,16.9600189540311,16.5039098041302,14.391846024112,15.4673680975121,15.9457119342119,16.2478233905702,15.7821867236789,15.6496972786695,15.2738203255894,15.1671726971055,15.9420948742197,15.9216294361164,16.708960740989,16.0127273452623,15.5546563678623,16.0506593551108,17.2555447933254,16.2394246944536,15.8137419187099
"Hprt",18.9685238063541,19.0233180836038,18.7642068019656,18.9873434668525,19.5992648801591,19.7567813663817,19.030237162634,19.4355551624793,18.8553572542259,19.1744805293841,19.1954914045135,17.6579427498592,19.0388807783191,19.2614472042742,16.7643252458523,19.30841817341,18.9468123265536,19.3010481553298,19.3247414440604,19.1404167532439,19.194943261144,19.1222355694408,19.4356964265696,18.9971107273664,17.2606822910636,18.6478848987877,18.4238859477956,17.1289838816499,18.0678511756469,17.2748895245658,17.7926299520491,16.3403384267676,16.4966580084474,16.6626042495764,16.1803267777325,16.4996502044429,17.7204125619621,16.147303318446,17.4940967950894,16.3973530837115,16.309547944431,16.4475538575268,17.6422069795049,15.3916084550192,16.0197906615379,16.0268199666676,16.3277398030125,17.2161032934511,16.2179371806562,16.8066635554575,15.9526052385619,17.2746795767053,15.3778492417366,17.6378017949515,17.4141631945351,16.928414038177
"Hs1bp3",17.3760033376685,17.5821408191996,16.764455179658,16.797087313578,16.3968001752157,15.753852859988,16.6720630250187,16.4519984237895,16.9674373363105,16.4729548152777,16.7069617627917,16.1984217746843,16.9208442207404,16.8728477051212,17.4071952634585,17.5568474639569,16.7758578926462,16.7590735301256,17.3496229269641,16.4084625351797,16.7179454285885,17.2270500707102,16.9302341276683,17.3875837428302,16.6461598808912,16.7750379835313,16.9499703763559,14.1673831151658,13.8613446799571,14.1572759515782,14.1188927680542,14.133228431764,13.9176652239916,14.5002874020608,14.3196831599781,13.6610557649119,14.4350265235583,14.1272416966816,14.500348010244,15.6754993501278,15.3214819612757,13.6369973098652,14.4936798143185,14.4444849202174,15.2612030666335,14.2108015236983,13.5093246016151,14.5230568518375,14.154646181026,15.8548128916611,14.0137806528076,14.1946222105187,13.7748668894556,15.819320570633,14.7688143520935,14.1709955145437
"Hsd17b10",20.3620407992029,19.0337737584001,20.4941188858781,20.1026286818829,20.0114384155582,19.8474685455238,20.2923552479435,19.251356082246,19.9316327927785,20.0151166062088,20.0616948634476,19.8990695138196,19.6955491674982,19.6233175435759,19.3968194583267,20.5269074461114,20.0530615740453,19.7162461366125,19.6667420865284,19.993003755213,19.1960422563355,20.358534564113,19.4844622533929,19.9209759907367,19.7645637648517,20.1320375877269,20.0915830804158,16.6863114266718,15.922657327814,17.2041716052011,17.5121863518021,17.4740074812285,15.2048366407154,16.9389065553011,15.7241554191042,17.0779756831402,17.805076785697,17.4166705692106,16.9452458203117,17.1300293687322,16.7750449359922,16.5122810442227,17.0869692922614,16.809348101971,14.8238982894477,15.2036520826223,16.5620463777105,17.47005107153,16.7168262599959,17.1630412175471,17.461975782696,15.7476454094088,17.8060128524574,17.5709180707821,15.9022149531298,17.479726090881
"Hsd17b12",19.4574123567796,22.0800301132413,19.59973178111,22.5134033679785,19.5660471157942,18.708864064391,22.1547082088928,19.7806588996709,19.9953281792199,22.0558069854163,19.7280113747425,22.3410991236373,19.6691467431095,19.6699644461637,18.8376345487809,21.0313737517164,21.9498515901276,23.1557244173878,22.0759641595459,19.0065546222192,22.0974935328738,20.729588739616,19.1961083378363,23.2612819183265,21.9920597419791,19.4882653106717,21.672309658463,18.1963082391068,23.0972221582714,18.3825772259262,17.0081570121277,18.2964948388762,17.2206151014398,17.3563004781265,16.2725518145607,17.4145052474138,15.2180168486656,17.6912893932604,22.6740291479635,23.2853924888021,17.401812370592,23.4531597236466,16.8680856584488,24.2028101559513,24.0959437756415,17.6449103825482,23.4051610634415,18.0537163125237,22.9892816726547,22.7578152205002,17.8584035162716,17.3572066127369,17.8248096403735,23.4008371658127,23.5282626314871,17.2092067921812
"Hsd17b4",17.9630318970824,18.4560187788971,18.5017494212218,18.2861677860051,17.1850372319152,17.5870296546186,17.6420332214169,17.6427639997555,18.5752137052342,18.2263413987775,19.0691554428099,17.4094303797702,18.870558728376,18.545925068934,17.1306049016857,18.9487074844813,17.9660388341221,17.4287372570806,18.4701674430775,18.4332590487257,17.2338768399051,18.4868772131066,17.7587153054807,18.4952363684944,18.3957493363574,18.4768898283659,17.821056582677,15.4830055203649,16.576188751969,14.6607274459668,17.064062557203,15.2451062042864,14.7604853644357,16.5121276053986,15.4492619208989,15.1633529603897,14.3329975673948,15.1899346520625,15.071284079108,14.6746877007533,14.9903971241346,15.3253979519835,15.2255632039692,15.2645326539524,15.7593262832292,15.2695343965274,15.9765439977664,15.5406354124263,14.7873576441142,16.3310578264422,15.5409770642922,14.8375729866291,16.2504660938057,15.6544457984906,15.5098357062347,16.2918314420061
"Hsp90aa1",21.3022978428787,21.4280065442033,20.7203576960552,21.7786084434006,21.559789606681,19.9574219258636,21.2300590038164,21.5529471984632,21.5297822106805,21.5036945460596,21.3393189383071,21.6208848832641,21.3008994374774,20.9292684008407,20.3688323194472,20.9321300249049,21.5222699473916,21.7500175240407,21.4185889364393,21.3938871018941,21.4739970791723,21.5236142484467,19.5959268314665,21.576217370546,21.863374831571,21.4507671011917,21.5224636858549,19.9018844831524,20.2308121418813,20.055907985578,19.9906518145457,19.9315489049689,18.3135115874466,20.0327566805867,19.8664301101158,19.2248139997871,20.0718466295864,16.9957472016523,20.4957426450102,20.045364792744,19.3197040166547,19.4065918414029,20.6783810197511,19.6221698846606,19.6850806299982,17.3927370406012,19.9262938408697,20.1160193940141,19.774738549652,19.756338476763,19.4632227106002,19.8512435533525,19.7843238453503,20.3485553305132,20.4167397377006,19.2342740959112
"Hsp90ab1",24.7273904584114,24.5520494264008,24.3496520644774,24.6532813680499,25.3963662281506,24.9729608973137,24.770592302913,24.9155248513317,24.9464525859876,24.6843224104756,24.3012602782603,24.9447810875524,24.5333723983576,24.4132666065964,25.1319136835138,24.4429922578624,24.6143848786978,24.9886088767893,24.3864315385166,24.6967374046994,24.5618458154403,24.6466606000978,24.4026251668605,24.5623698558661,24.7214098199274,24.6548838017092,24.8815039523596,22.2571437849092,21.9308435120004,22.1590257321943,21.9979417339653,22.0200979361828,22.8512166860705,22.1953012838879,22.0804369923761,22.2549222928303,22.3523978889679,22.2412180142771,22.4153643593749,22.3469342907124,22.1537182062808,21.8534587739535,22.3106064179325,22.1081737763156,22.0351254565646,22.1549514278994,22.2656168462315,22.0016526422799,22.2269547177515,21.58748559543,22.4471222833655,22.4506778459615,22.1616581268653,22.3852441669572,22.1562903361955,22.2067955074578
"Hsp90b1",22.3073751583646,22.534429055865,22.1614087818818,21.6193433771783,21.7407673653706,22.0049968064573,21.7523811806548,21.9959740792104,22.2089410288122,21.8984576584703,22.143259159796,21.7108373846088,22.3282806765795,22.4546375835645,21.5185713304047,21.6249113792773,22.540814923928,21.4966372598903,21.8609037586911,21.7775599526883,21.8336364644655,22.2984316694136,21.8318782204326,21.9606703686914,22.0441220347373,21.6938498775217,22.3953831178745,19.8494710732395,20.3393144263917,20.1403197213237,20.7391273802418,19.9041506306707,19.1133816104333,20.8520190163401,19.3153217747067,19.7168530725172,19.7368892818713,19.6372517975595,20.0083780812614,19.4933929644491,19.8189149380694,19.3847821805861,19.8846758811502,19.4570455350146,18.8798793895126,19.7866734247178,19.469589979141,20.6885687697929,20.1329997205193,20.1132610493364,19.2764273663633,18.1910006294715,19.5993063613374,19.6392908861845,19.8588482572479,19.473285711292
"Hspa1b",21.5272341491011,21.1753523876991,21.626306312338,21.2846555118043,21.2578920739179,17.6750932589803,21.2637162462958,21.2645702246097,21.1346634153355,21.1946922938847,21.4520718017799,20.777467170532,20.4629501389253,20.887933313928,16.5104954066304,20.6723090699883,21.3046584466713,21.7794264785457,21.1122475207039,20.8993020739946,21.4890548861011,21.073650716675,21.8865101573302,21.1019191415394,20.9283456646793,21.8291424214768,21.3851693217596,18.90375933047,18.0158903750156,17.9959713904755,18.2281971679963,18.1902126341849,19.0198000007239,18.0784780706302,18.2052344861035,17.8675010835814,17.2653540676455,18.6418845677407,16.5086618463562,18.3948152035936,18.761907180881,14.1697216742579,17.6539264671442,18.6698320545317,18.530236516999,18.4794903641276,19.6008889471711,17.0167015781871,18.5093988654279,18.2179866687895,17.8416437276792,18.4260219128177,18.059294382059,18.6458339979361,17.8552372299676,18.4376309205404
"Hspa4",21.6769094433889,21.5215783488531,21.348617446226,21.0467703851541,21.8963781247992,20.4712089479128,20.9559558657538,21.2926864915939,21.9840035520892,21.2531843875927,21.3971225668117,21.8145672128451,21.5538477524612,21.3961886985729,20.757081645761,21.158628710483,20.8246948762446,22.1627510747391,21.4163605400494,22.4546802006337,21.2495071418751,21.6047831849618,21.7963562431641,22.1107572379283,21.0740355731592,21.1025921989469,21.1458273116109,23.6423744935526,23.1743454933184,21.9650691798923,23.9106417205417,24.13100593374,22.6926428002314,23.5081061495995,24.2900121812207,23.4565053064496,24.9440862565193,22.9769648299395,23.3220680283165,23.4905089660056,23.6497697298829,23.7198903641379,24.2899495747086,23.579914722698,24.1391452740135,23.9150560489584,23.4007009175466,24.2210765981287,22.8144163052305,22.4033748530268,24.0930993397879,24.3137534089142,23.2556369060466,23.589416119042,22.6556398597542,24.7872754436398
"Hspa4l",18.7807259418689,17.8899115994405,18.8903677892101,18.6982903344458,19.1718001400234,18.8595850461134,18.6579612086246,19.015707735115,18.8692441338467,18.289826298643,18.2849187251233,19.0516472377974,17.8598471003251,17.9361528435031,18.2352616887442,17.482379520585,18.4652953006153,18.7510662860467,18.0999673458287,18.9201577906869,18.4481492394293,18.6878430241979,18.5774288950911,18.6745972428042,18.8910656424638,18.9505835309448,18.8526100715281,18.1694360840179,14.9647244953892,18.2006440590956,17.2247624496266,18.2586953860841,17.152147426924,17.9346496775096,17.300457605357,17.4007470896773,17.2280481151384,17.2755488722636,17.7654878842434,17.075221879124,18.0215060564543,17.2191209389827,17.2993666974066,17.302327943801,17.4970099061878,17.2619335090471,17.5832410873682,16.9640311133819,17.4327700016868,14.6797628569246,18.0524992896693,17.2851172437532,17.9487191142631,17.4305148573146,16.9159433681992,17.8048119566454
"Hspa5",22.2827752933086,23.861853636984,23.0370526905404,23.0347132593892,22.4735258479594,23.143409985838,23.3473100709379,23.0917642857894,23.396140826889,23.3227126721976,22.8573640136303,22.6164960490262,23.6896226942566,23.1047611192909,22.8887236721431,22.4976640037026,23.3597609983773,22.9452128600219,23.1108862094179,22.7353777055261,22.8460081662499,23.6912229229897,22.3650864530792,22.6044733505421,23.8286076394012,22.1773332736726,22.8314778463761,20.4560711607587,20.2841771378045,19.655112667517,20.2506392665797,20.1400359749123,20.0960928567283,20.2424104006251,20.7322811287917,20.5403918302501,20.4619137676242,20.4940897013484,20.7880260071099,19.8352050788848,20.4930573839785,20.8126653090579,20.2728294118016,20.5989306161053,20.7424728191945,20.4988177964005,20.3682658005906,20.1076595701247,20.6100921774966,20.5481240324939,20.1507361013703,20.2450007282908,20.8923141176854,19.6871256403331,20.1455405901542,20.4638268108812
"Hspa8",24.3125838485319,24.364619241369,24.4020274218141,24.5226379635613,24.8262099337319,24.6748559682183,24.4352111878625,24.6030489539041,24.7046002699391,24.4166271867036,24.3056395803843,24.7183004305799,24.5302250719935,24.2843507387732,24.4582130065844,24.0719002813199,24.5782740493478,24.4955888923661,24.3254651604174,24.1879027778669,24.3739633526094,24.5006885800377,24.210230018898,24.1495368449931,24.4665365546577,24.4902215144877,24.4700946435529,22.3875057026329,22.0724529946832,22.2185328762675,22.320679835043,22.5789717213347,22.7542601309036,22.0635864302568,22.2068339572117,22.4408554909662,22.4690193436698,22.5321252370164,22.5758133427708,22.1200122162693,22.4053438891065,22.1986516412839,22.6744185892655,22.4939787673953,22.5723517128413,22.3251867139284,22.4177894228301,22.2249030141164,22.6135957833662,22.317094503387,22.6110594514044,22.5640203882461,22.401277826186,22.4272396679559,22.5128748538301,22.5516369335152
"Hspa9",22.3593401847551,22.2613264325794,22.0434436469858,22.1366371299373,22.4193300723142,22.5726789902055,22.5473920567511,22.4308956037771,22.0129304654583,22.0792988893503,22.1842586479995,22.2334479153097,22.2801496630104,22.014884198386,22.4204277452953,22.1880404259414,21.88520373638,22.3087888343001,22.0699173111762,22.3660448945522,21.9936289440631,22.3985901491216,22.0605019487253,21.942617949886,22.2904074623603,21.9171236941273,22.3226119212403,20.0234303949744,19.6941887751687,19.7110046249486,19.8707489980204,19.6383661812291,19.3558059124456,20.0460646318352,20.6587223358246,19.9758189314844,19.1050327946175,19.9685482518509,19.8269360866913,19.9223498728142,19.8646459947884,19.6241472213471,19.2453146996382,18.7309885562877,19.4997127800235,19.8850164145804,19.8704199041535,19.2173289537616,19.721274637322,19.2254550702583,20.0352517754006,17.2887520806907,20.6033558473055,19.9498801564146,19.5912017381763,19.681105490908
"Hspb8",18.7689361322954,18.821095250378,18.4520017434682,17.9167063328116,18.403004885545,18.6131193063491,18.3730852641895,18.5136227481411,18.5223083401777,18.6434593244208,18.6486480729612,18.3085484538914,18.6648786229481,17.9629423518664,19.0796432302078,18.5298633922474,18.4145235482091,18.5153646827775,18.6221228578467,18.7218112915464,18.0621451227802,18.4732559850716,18.4176074275555,17.8917724007222,18.343533290573,17.8503614365625,18.5272019044761,15.4558075066881,16.6154598843276,18.1453114253465,16.0234895858473,15.772553291108,17.8695505475375,15.7972798147317,16.2271540824561,15.9201676215521,16.1197517313832,18.1090184653894,15.7733252625795,16.9620633971446,16.3095179615774,16.1363242235575,16.1218154358521,16.3880156529057,15.7318093561733,17.8957478232859,16.0651149645371,15.8901255551963,16.3541148833647,16.0751820437633,15.7861894511669,16.5288399089211,16.0091748020978,14.2724936225428,16.0226256492386,16.5741713418377
"Hspbp1",20.7468709097032,19.7019720155509,19.7354826482515,19.8574509494562,20.0997646729518,19.5880430993504,19.4775045783112,20.2621309694251,19.4697631419758,19.9206321561981,19.7980620344151,19.5687421894753,20.1165410955882,19.4846223498017,19.6509754421853,19.9731200278141,20.0979683291467,19.1698715925895,19.9745842275677,19.8032209979814,19.6514992379945,20.4084111746018,19.8051177429779,19.2864644332534,19.9738509874168,20.2970964562638,20.0523413775005,18.1689689203532,17.082416717483,16.9775527004019,17.6939917604912,17.2980108104606,17.2584118136341,17.5466893338159,17.461747060408,17.1117353769723,17.4849601291768,17.5094386685694,17.0443882002688,17.2246667359608,17.1024615783088,17.3568665500836,17.8327417553167,17.1538333543129,16.8233306996347,17.0516942612417,17.7104181236717,17.6078308541123,17.681019044236,16.9307883868751,17.6383560009651,17.1083810086725,17.295684970538,17.3775241945573,17.222018406925,17.2020623747292
"Hspd1",23.1078209547123,23.1035418054474,23.6697760919583,23.2945157309114,23.1749566636307,23.5049453496854,23.5537826932206,23.0898267212346,23.1919094636135,23.0827012022561,22.973611913803,23.4622465206472,23.7410819418193,22.9981634431466,23.5242565744151,23.2802061098592,23.2394225134644,23.2437320512582,22.9758939445009,23.4309409544698,23.5408266338268,23.557883170225,23.350359192385,23.227438266215,23.5141341404152,22.7239146077657,23.2844220108118,21.7799621086118,21.8454639637307,21.6436547195133,21.4047565264648,20.9826313862721,22.1027647508894,20.8584630527327,21.8999117479219,22.3695533274343,22.4389815309933,21.6600716647991,21.4277091966321,21.8923678409247,21.8340887840726,22.3347854054052,21.6065324214169,21.1506890714718,22.2615636243483,22.2039317962371,21.7903549806988,21.3142950904373,22.2076787165907,21.6585180328587,22.3451926942154,22.144463726596,21.7319388283101,21.7457465539706,22.2391083537875,22.0999962031219
"Hspe1",22.6995145162167,22.7410772150218,22.8633298643218,22.8340223866524,22.816114866328,23.010378351118,23.1062803321143,22.5497244677662,22.8649848809635,22.6424948395075,22.500131687282,22.6514555439306,23.230919254404,22.2660490498794,22.876676748161,22.8064405149543,22.7041673909676,22.6704907795083,22.3525732829516,22.5558185460929,22.785991547188,22.9476477740992,23.0309299526708,22.5518783161912,22.843297667154,22.8699434799512,22.6760239331439,21.1520602205816,20.553522235791,20.4752497389928,20.7287047282995,20.2884105994007,20.9702340209298,20.1523997764072,20.9710311759245,20.4579071894738,21.3076051158813,20.6704055452181,20.2984175530323,20.7761363737074,20.7991545874829,20.7171624346188,20.5926238163844,19.750095586634,20.8388012949802,20.9231247794997,20.2029008258342,20.5393059326694,21.123625621519,20.4357349739562,21.4552671985494,20.4240294466429,20.7618734040925,20.0970437417468,20.8181066380742,21.0591283291037
